t_rel,server,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,provider,protocol,country,ua_string
1038.143,us,ip_371d9a2dc8c3e349,111.555,110.921,55,64240,brightdata,http_connect,de,curl/8.5.0
1041.826,us,ip_2719b5394e54f36e,113.403,105.137,115,65535,brightdata,http_connect,de,curl/8.5.0
1046.406,us,ip_fbb58597e8ca87a5,164.038,159.624,45,64240,brightdata,http_connect,de,curl/8.5.0
1049.871,us,ip_2939df9ba950129f,140.472,124.836,47,64240,brightdata,http_connect,de,curl/8.5.0
1053.333,us,ip_ef8aa3e67cfb11d9,138.237,116.62,49,65535,brightdata,http_connect,de,curl/8.5.0
1056.832,us,ip_7c0d4118c40a9a21,136.202,103.282,113,65535,brightdata,http_connect,de,curl/8.5.0
1059.923,us,ip_9bcd320f20c11ad4,117.319,109.298,115,65535,brightdata,http_connect,de,curl/8.5.0
1063.086,us,ip_fe675f1ec5a9995e,113.534,129.696,50,65535,brightdata,http_connect,de,curl/8.5.0
1067.000,us,ip_27fca6c422e79e35,131.297,132.178,47,64240,brightdata,http_connect,de,curl/8.5.0
1070.203,us,ip_01aa980e5226d0e8,104.45,107.188,113,65535,brightdata,http_connect,de,curl/8.5.0
1073.279,us,ip_053c03e48b0c9eb5,124.324,121.911,54,64240,brightdata,http_connect,de,curl/8.5.0
1076.575,us,ip_193a2a570d1aa429,123.971,110.479,55,64240,brightdata,http_connect,de,curl/8.5.0
1080.625,us,ip_f03735bf95fbe64d,126.389,145.326,111,65535,brightdata,http_connect,de,curl/8.5.0
1083.994,us,ip_77874b5830ca2fe0,227.462,129.011,119,65535,brightdata,http_connect,de,curl/8.5.0
1087.635,us,ip_b57562277eb30610,105.361,105.012,47,64240,brightdata,http_connect,de,curl/8.5.0
1091.033,us,ip_053c03e48b0c9eb5,160.506,121.428,54,64240,brightdata,http_connect,de,curl/8.5.0
1093.978,us,ip_d8b85b737ac5eded,104.299,108.433,119,65535,brightdata,http_connect,de,curl/8.5.0
1097.202,us,ip_958febce65a81c72,118.58,109.686,52,32120,brightdata,http_connect,de,curl/8.5.0
1100.855,us,ip_30d515137f816d2e,141.968,158.706,109,64240,brightdata,http_connect,de,curl/8.5.0
1103.855,us,ip_b7658e10285db236,139.92,119.096,47,65535,brightdata,http_connect,de,curl/8.5.0
1107.907,us,ip_94697c919a7f163b,111.306,114.668,115,64240,brightdata,http_connect,de,curl/8.5.0
1111.290,us,ip_ef9308e69032b950,121.305,109.52,115,65535,brightdata,http_connect,de,curl/8.5.0
1114.224,us,ip_3a2abf669dae38be,113.553,110.925,119,65535,brightdata,http_connect,de,curl/8.5.0
1117.355,us,ip_959cc425662e2999,98.037,98.692,53,64240,brightdata,http_connect,de,curl/8.5.0
1123.502,us,ip_f7f5f39c4f7f2bfd,106.209,94.87,53,64240,brightdata,http_connect,de,curl/8.5.0
1127.093,us,ip_7bb658ad85f68e4d,0.353,109.695,112,64240,brightdata,http_connect,de,curl/8.5.0
1130.793,us,ip_e2d50565d1bd15bb,101.751,90.178,49,64240,brightdata,http_connect,de,curl/8.5.0
1133.867,us,ip_ec4c615715b0e9c3,111.923,102.047,47,64240,brightdata,http_connect,de,curl/8.5.0
1137.921,us,ip_f4aee49e4eb81fdc,140.238,138.243,119,65535,brightdata,http_connect,de,curl/8.5.0
1141.898,us,ip_0f6967267dce97a1,130.45,109.577,111,65535,brightdata,http_connect,de,curl/8.5.0
1146.339,us,ip_bfd5598d126844af,227.012,125.966,119,65535,brightdata,http_connect,de,curl/8.5.0
1151.118,us,ip_9a5c8fdb557efa40,122.411,137.08,114,64240,brightdata,http_connect,de,curl/8.5.0
1154.756,us,ip_659f21d86e970318,118.093,110.846,48,42340,brightdata,http_connect,de,curl/8.5.0
1158.231,us,ip_ef9308e69032b950,138.318,105.067,111,65535,brightdata,http_connect,de,curl/8.5.0
1161.868,us,ip_320a0be946029722,121.266,105.439,48,64240,brightdata,http_connect,de,curl/8.5.0
1166.067,us,ip_b45ad2b66526101c,131.815,103.133,114,64240,brightdata,http_connect,de,curl/8.5.0
1169.098,us,ip_607fe83c4c65cf48,122.816,115.659,118,64240,brightdata,http_connect,de,curl/8.5.0
1173.038,us,ip_2b6473a65e8d70cd,109.244,110.99,51,64240,brightdata,http_connect,de,curl/8.5.0
1176.068,us,ip_6670773998a811ed,148.899,111.952,119,64240,brightdata,http_connect,de,curl/8.5.0
1179.258,us,ip_0a82a31cfe16b028,111.039,122.193,119,64240,brightdata,http_connect,de,curl/8.5.0
1182.788,us,ip_0d349aa42e246c98,164.355,101.904,46,65535,brightdata,http_connect,de,curl/8.5.0
1186.055,us,ip_f849e17d90eaf318,113.21,122.131,49,64240,brightdata,http_connect,de,curl/8.5.0
1190.520,us,ip_fe86deb95ab8bb3e,485.445,109.265,44,64240,brightdata,http_connect,fr,curl/8.5.0
1193.520,us,ip_516dfc1d902fc909,90.07,94.147,239,65535,brightdata,http_connect,fr,curl/8.5.0
1196.943,us,ip_b998f80c933c7fa1,106.604,97.996,116,64240,brightdata,http_connect,fr,curl/8.5.0
1199.986,us,ip_fcc1328ba7e95f8b,143.965,97.672,52,64240,brightdata,http_connect,fr,curl/8.5.0
1203.230,us,ip_2d8dc14f7f7b5476,101.024,95.535,52,64240,brightdata,http_connect,fr,curl/8.5.0
1206.904,us,ip_3d9c40a3a53f1051,100.807,95.995,116,64240,brightdata,http_connect,fr,curl/8.5.0
1210.153,us,ip_52d8c942a2732bef,94.499,84.973,116,64240,brightdata,http_connect,fr,curl/8.5.0
1213.917,us,ip_65ee1b554e5f9382,96.869,87.711,117,8192,brightdata,http_connect,fr,curl/8.5.0
1217.818,us,ip_3c5d6815030934c1,100.315,90.359,51,65535,brightdata,http_connect,fr,curl/8.5.0
1221.685,us,ip_eb938f4605a37cb3,104.59,90.262,50,64240,brightdata,http_connect,fr,curl/8.5.0
1225.589,us,ip_275e862c87d0e1d6,115.495,97.441,45,29200,brightdata,http_connect,fr,curl/8.5.0
1228.958,us,ip_3a677e71b800c526,137.966,82.999,52,65535,brightdata,http_connect,fr,curl/8.5.0
1232.342,us,ip_736e298cf9188247,144.078,98.573,51,64240,brightdata,http_connect,fr,curl/8.5.0
1238.220,us,ip_ea7a593fba7209f0,112.038,92.979,115,65535,brightdata,http_connect,fr,curl/8.5.0
1246.764,us,ip_40c0fb51e95ca0eb,140.017,109.951,111,64240,brightdata,http_connect,fr,curl/8.5.0
1250.863,us,ip_20a67da17053654f,120.086,91.68,116,65535,brightdata,http_connect,fr,curl/8.5.0
1258.342,us,ip_ad8e1842b54673e7,121.114,95.367,50,65535,brightdata,http_connect,fr,curl/8.5.0
1261.728,us,ip_1632434b53c15bb4,130.919,89.646,113,65535,brightdata,http_connect,fr,curl/8.5.0
1265.456,us,ip_eab1858f908d132e,104.99,88.471,116,65535,brightdata,http_connect,fr,curl/8.5.0
1268.587,us,ip_8e167f5b770035b2,120.509,93.47,53,64240,brightdata,http_connect,fr,curl/8.5.0
1271.609,us,ip_ae8af63d3a56eb38,101.119,96.977,116,64240,brightdata,http_connect,fr,curl/8.5.0
1274.437,us,ip_4eb4432fcd611339,109.0,95.24,53,64240,brightdata,http_connect,fr,curl/8.5.0
1278.491,us,ip_fa73cb65dd51d638,109.59,98.384,48,64240,brightdata,http_connect,fr,curl/8.5.0
1282.167,us,ip_3dc069214ac5e4d6,100.935,99.564,52,64240,brightdata,http_connect,fr,curl/8.5.0
1285.035,us,ip_8a6dac8b8d9f0c9d,122.011,95.958,116,64240,brightdata,http_connect,fr,curl/8.5.0
1288.279,us,ip_a575cd784a507696,107.998,96.981,45,64240,brightdata,http_connect,fr,curl/8.5.0
1292.030,us,ip_0a6cbec0e38db72d,121.875,83.111,52,64240,brightdata,http_connect,fr,curl/8.5.0
1295.997,us,ip_7cf04de55635ee66,175.982,105.887,109,64240,brightdata,http_connect,fr,curl/8.5.0
1300.309,us,ip_f12f9b73a3d12946,96.859,82.589,49,64240,brightdata,http_connect,fr,curl/8.5.0
1304.181,us,ip_6316eae70fbdbff9,97.646,85.3,115,65535,brightdata,http_connect,fr,curl/8.5.0
1307.205,us,ip_e26cf077be3ab83d,142.024,85.977,117,65535,brightdata,http_connect,fr,curl/8.5.0
1310.137,us,ip_3cee7ce872a310e6,397.944,95.032,52,14600,brightdata,http_connect,fr,curl/8.5.0
1316.788,us,ip_9937421ad0e1c1d2,119.724,99.73,49,64240,brightdata,http_connect,fr,curl/8.5.0
1319.970,us,ip_2ddb349785c4d5b8,194.6,89.75,51,65535,brightdata,http_connect,fr,curl/8.5.0
1322.947,us,ip_7c7cbeefedf4bccb,99.056,94.912,53,64240,brightdata,http_connect,fr,curl/8.5.0
1325.885,us,ip_9db4ab6b5a74b930,152.114,99.422,116,65535,brightdata,http_connect,fr,curl/8.5.0
1329.090,us,ip_70caac42d2b43cb1,95.924,93.958,116,65535,brightdata,http_connect,fr,curl/8.5.0
1332.667,us,ip_cb698fe0142c1f50,165.037,103.575,50,64240,brightdata,http_connect,fr,curl/8.5.0
1336.046,us,ip_005c899ee32f3c80,172.78,92.81,52,64240,brightdata,http_connect,fr,curl/8.5.0
1339.493,us,ip_654d60d577b4e70e,105.216,96.635,116,65535,brightdata,http_connect,fr,curl/8.5.0
1343.054,us,ip_e5fa2c0611dcfeab,115.173,87.967,53,64240,brightdata,http_connect,fr,curl/8.5.0
1346.684,us,ip_f671e5a43d1e5e32,259.934,257.782,116,64680,brightdata,http_connect,fr,curl/8.5.0
1350.021,us,ip_9cb4240c7c6e083a,104.032,107.924,48,64240,brightdata,http_connect,fr,curl/8.5.0
1354.197,us,ip_38e3e2dae077c182,181.589,124.397,115,64240,brightdata,http_connect,fr,curl/8.5.0
1357.811,us,ip_6316eae70fbdbff9,190.96,87.956,51,65535,brightdata,http_connect,fr,curl/8.5.0
1360.931,us,ip_687b8b53f20b0037,97.668,90.326,52,64240,brightdata,http_connect,fr,curl/8.5.0
1365.122,us,ip_d5b574763c8e96f0,99.213,92.763,52,64240,brightdata,http_connect,fr,curl/8.5.0
1368.526,us,ip_0577d10cdaf1afa1,235.544,91.283,52,64240,brightdata,http_connect,fr,curl/8.5.0
1373.313,us,ip_545196395e3f1b95,203.2,185.052,43,64240,brightdata,http_connect,za,curl/8.5.0
1377.984,us,ip_4573d5f2a4d78bf0,373.855,301.176,42,64240,brightdata,http_connect,za,curl/8.5.0
1383.810,us,ip_2fbbaf1865e5835f,314.918,257.843,113,65535,brightdata,http_connect,za,curl/8.5.0
1388.251,us,ip_7a9b05dc05dddc96,386.456,264.835,109,65535,brightdata,http_connect,za,curl/8.5.0
1392.630,us,ip_2a6ee3d4d03adc7b,354.945,235.296,49,64860,brightdata,http_connect,za,curl/8.5.0
1396.976,us,ip_4425c09aeed6ceef,279.994,267.904,113,64240,brightdata,http_connect,za,curl/8.5.0
1401.585,us,ip_588ecd92ffcace78,296.613,287.254,108,65535,brightdata,http_connect,za,curl/8.5.0
1407.869,us,ip_0310665fb3b95c4f,620.114,259.696,44,65535,brightdata,http_connect,za,curl/8.5.0
1413.149,us,ip_7bbee61a6ea49ed3,399.11,296.953,43,65535,brightdata,http_connect,za,curl/8.5.0
1418.620,us,ip_143d74d61916956c,413.409,368.722,113,65535,brightdata,http_connect,za,curl/8.5.0
1423.221,us,ip_628f2c75c139dc6a,332.446,315.067,112,64240,brightdata,http_connect,za,curl/8.5.0
1427.765,us,ip_613b59f7ae2450ac,279.358,251.073,107,64240,brightdata,http_connect,za,curl/8.5.0
1431.510,us,ip_105f04ddbe06ba7b,301.15,248.911,108,65535,brightdata,http_connect,za,curl/8.5.0
1436.121,us,ip_5d2c271a81917070,283.659,224.661,110,64240,brightdata,http_connect,za,curl/8.5.0
1442.661,us,ip_ca0836c75eb79468,397.897,238.151,47,64860,brightdata,http_connect,za,curl/8.5.0
1452.200,us,ip_87e07cecfad6da63,689.985,242.74,112,64240,brightdata,http_connect,za,curl/8.5.0
1457.922,us,ip_ac25889bcee57631,381.232,563.027,107,64240,brightdata,http_connect,za,curl/8.5.0
1462.381,us,ip_c231451872329ebd,249.517,226.819,115,64240,brightdata,http_connect,za,curl/8.5.0
1466.442,us,ip_088ca65d22550214,381.64,280.425,42,65535,brightdata,http_connect,za,curl/8.5.0
1471.140,us,ip_566f5e185d11c65c,271.941,252.109,106,65535,brightdata,http_connect,za,curl/8.5.0
1474.938,us,ip_fb67545452abf0ca,250.414,223.599,113,65535,brightdata,http_connect,za,curl/8.5.0
1479.709,us,ip_b2dbd3968f8a21e3,438.927,247.459,42,65535,brightdata,http_connect,za,curl/8.5.0
1484.002,us,ip_36466f13727a7fb3,271.292,218.469,45,64240,brightdata,http_connect,za,curl/8.5.0
1489.786,us,ip_0515722267932a57,354.509,255.945,47,65535,brightdata,http_connect,za,curl/8.5.0
1501.010,us,ip_ea9d2ed7c6739c4c,410.798,281.93,111,64240,brightdata,http_connect,za,curl/8.5.0
1506.417,us,ip_79e1732990d8cf31,364.304,235.968,47,65535,brightdata,http_connect,za,curl/8.5.0
1510.959,us,ip_87e07cecfad6da63,334.807,240.007,112,64240,brightdata,http_connect,za,curl/8.5.0
1515.624,us,ip_5169f360f4a57a5c,460.93,206.609,113,65535,brightdata,http_connect,za,curl/8.5.0
1520.115,us,ip_3c5654c0610e640a,455.111,392.135,109,65535,brightdata,http_connect,za,curl/8.5.0
1524.295,us,ip_c9177dda9d8406fa,269.336,264.845,49,64240,brightdata,http_connect,za,curl/8.5.0
1529.654,us,ip_44896d15dd432dfa,325.151,259.804,112,64240,brightdata,http_connect,za,curl/8.5.0
1535.274,us,ip_bb15ed24a52f3464,387.539,264.369,109,64240,brightdata,http_connect,za,curl/8.5.0
1542.565,us,ip_9f3dc782a9bd2364,301.922,301.15,108,64240,brightdata,http_connect,za,curl/8.5.0
1551.333,us,ip_51b708bb489fcc7c,1411.705,212.54,46,65535,brightdata,http_connect,za,curl/8.5.0
1547.004,us,ip_51b708bb489fcc7c,0.203,209.427,238,32768,brightdata,http_connect,za,curl/8.5.0
1557.107,us,ip_a31ccaed53413f6d,308.517,232.848,113,64240,brightdata,http_connect,za,curl/8.5.0
1563.899,us,ip_304deea98e544d1e,884.892,239.829,48,65535,brightdata,http_connect,za,curl/8.5.0
1568.145,us,ip_14c9d8a4afdbd58e,1939.665,240.242,113,65535,brightdata,http_connect,za,curl/8.5.0
1572.239,us,ip_566f5e185d11c65c,272.927,254.004,110,65535,brightdata,http_connect,za,curl/8.5.0
1576.717,us,ip_62cf1005b40faf38,290.275,240.575,113,64240,brightdata,http_connect,za,curl/8.5.0
1581.726,us,ip_06203d124734c06a,350.078,240.086,112,64240,brightdata,http_connect,za,curl/8.5.0
1585.402,us,ip_d5c3ce2c7899c123,300.144,285.414,107,65535,brightdata,http_connect,za,curl/8.5.0
1589.935,us,ip_5169f360f4a57a5c,278.467,206.939,113,65535,brightdata,http_connect,za,curl/8.5.0
1595.019,us,ip_bdaeab8039338717,296.968,273.537,109,64240,brightdata,http_connect,za,curl/8.5.0
1600.247,us,ip_7dcc8282e744ceaf,443.153,251.725,44,65535,brightdata,http_connect,za,curl/8.5.0
1606.127,us,ip_7bbee61a6ea49ed3,472.08,311.687,43,65535,brightdata,http_connect,za,curl/8.5.0
1611.415,us,ip_1234d35988c73cbd,320.166,329.544,111,65535,brightdata,http_connect,za,curl/8.5.0
1615.393,us,ip_44896d15dd432dfa,334.913,249.813,112,64240,brightdata,http_connect,za,curl/8.5.0
1619.861,us,ip_8643b8518b435faf,300.051,261.889,45,64240,brightdata,http_connect,za,curl/8.5.0
1755.947,us,ip_da036ab54a58984a,274.887,277.016,40,64240,brightdata,http_connect,in,curl/8.5.0
1760.426,us,ip_9640039fefd5f963,259.0,309.153,56,64800,brightdata,http_connect,in,curl/8.5.0
1766.589,us,ip_e6e9fc07be12a434,885.133,274.537,111,65535,brightdata,http_connect,in,curl/8.5.0
1771.455,us,ip_d4f632df41d075f9,315.029,298.146,119,64240,brightdata,http_connect,in,curl/8.5.0
1775.913,us,ip_a9ecd5205c4c565a,309.951,303.933,55,64240,brightdata,http_connect,in,curl/8.5.0
1781.036,us,ip_2d75cac36ec771be,280.526,309.316,118,64240,brightdata,http_connect,in,curl/8.5.0
1786.004,us,ip_fbf367104bf14ef2,284.186,402.848,111,64240,brightdata,http_connect,in,curl/8.5.0
1792.446,us,ip_73f905c83ce41288,266.82,230.349,48,64240,brightdata,http_connect,in,curl/8.5.0
1797.230,us,ip_7a2f1a277e023802,605.128,289.869,111,65535,brightdata,http_connect,in,curl/8.5.0
1803.106,us,ip_cc27ae1aaed90802,609.953,249.903,111,64240,brightdata,http_connect,in,curl/8.5.0
1807.986,us,ip_52e90d659968267e,338.96,233.015,51,65535,brightdata,http_connect,in,curl/8.5.0
1812.898,us,ip_207434a65b0c98d1,530.973,273.915,55,65535,brightdata,http_connect,in,curl/8.5.0
1818.323,us,ip_55911bcdc39d2ed9,267.269,273.337,45,65535,brightdata,http_connect,in,curl/8.5.0
1822.478,us,ip_8c66e3104ef24e09,364.645,255.408,112,64240,brightdata,http_connect,in,curl/8.5.0
1827.954,us,ip_df538a03a775cdc1,268.14,212.831,46,64240,brightdata,http_connect,in,curl/8.5.0
1832.113,us,ip_8b1244cb63fd3b22,300.459,243.214,111,65535,brightdata,http_connect,in,curl/8.5.0
1837.173,us,ip_20e2b1b584274ad6,274.13,356.661,44,64240,brightdata,http_connect,in,curl/8.5.0
1846.177,us,ip_d0679a8f68216cf0,3193.711,668.612,111,65535,brightdata,http_connect,in,curl/8.5.0
1850.638,us,ip_5fd2dc7042a669e0,329.46,350.85,114,64240,brightdata,http_connect,in,curl/8.5.0
1854.572,us,ip_89029cd22c91cf2f,276.867,207.066,112,65535,brightdata,http_connect,in,curl/8.5.0
1860.938,us,ip_074d0784857dc3e6,329.002,314.985,111,64240,brightdata,http_connect,in,curl/8.5.0
1868.280,us,ip_2acc25b74763a4ba,487.802,346.997,112,64240,brightdata,http_connect,in,curl/8.5.0
1874.634,us,ip_f2bd07125c604f5e,301.405,297.464,115,64240,brightdata,http_connect,in,curl/8.5.0
1878.922,us,ip_59aeb6a24c7f4a21,347.345,219.445,107,65535,brightdata,http_connect,in,curl/8.5.0
1884.731,us,ip_5ac0b80d59b21589,210.998,261.818,114,65535,brightdata,http_connect,in,curl/8.5.0
1889.880,us,ip_b29d16498a7307c0,237.951,251.977,52,64240,brightdata,http_connect,in,curl/8.5.0
1895.266,us,ip_5fb9386be37b19bd,308.728,226.983,111,65535,brightdata,http_connect,in,curl/8.5.0
1900.442,us,ip_d724b01f090909d2,262.009,269.544,109,64240,brightdata,http_connect,in,curl/8.5.0
1905.812,us,ip_5abc72be5e41395f,269.003,323.339,52,65535,brightdata,http_connect,in,curl/8.5.0
1912.746,us,ip_c738ba1691cd564d,72.025,78.358,50,64240,brightdata,http_connect,in,curl/8.5.0
1920.029,us,ip_7c9a7972d54ec556,273.796,232.877,47,65535,brightdata,http_connect,in,curl/8.5.0
1925.700,us,ip_ea817f628cfca7c6,420.608,330.776,118,64240,brightdata,http_connect,in,curl/8.5.0
1930.662,us,ip_2f8e3b72de2ff5ca,408.542,265.964,105,64240,brightdata,http_connect,in,curl/8.5.0
1936.141,us,ip_0397ffb19f675402,549.5,270.539,111,64240,brightdata,http_connect,in,curl/8.5.0
1941.000,us,ip_19ca1392bd973077,289.728,271.937,50,65535,brightdata,http_connect,in,curl/8.5.0
1945.466,us,ip_416325f4c693a6d2,353.964,287.777,111,64240,brightdata,http_connect,in,curl/8.5.0
1949.816,us,ip_43ac51b700f000b9,309.544,388.474,45,64240,brightdata,http_connect,in,curl/8.5.0
1954.474,us,ip_f32630f3727193ed,360.106,337.811,51,65535,brightdata,http_connect,in,curl/8.5.0
1959.701,us,ip_69ddd827b3da3829,265.019,246.865,54,64240,brightdata,http_connect,in,curl/8.5.0
1964.487,us,ip_b4f7691416e0644e,395.701,326.181,55,65535,brightdata,http_connect,in,curl/8.5.0
1971.670,us,ip_3e3427c474847639,659.355,402.641,114,65535,brightdata,http_connect,in,curl/8.5.0
1976.482,us,ip_46adabf1fcef3e68,285.909,253.4,111,65535,brightdata,http_connect,in,curl/8.5.0
1981.278,us,ip_cd1269e7bc4ca7f0,409.907,408.49,55,64240,brightdata,http_connect,in,curl/8.5.0
1987.542,us,ip_41de2bd57f51a77c,339.35,317.143,118,65535,brightdata,http_connect,in,curl/8.5.0
1992.876,us,ip_90da8834998deb14,345.252,312.967,116,65535,brightdata,http_connect,in,curl/8.5.0
1998.202,us,ip_d16403311f73682e,286.233,244.828,111,65535,brightdata,http_connect,in,curl/8.5.0
2002.528,us,ip_acd8600cb13e655c,301.1,212.824,111,65535,brightdata,http_connect,in,curl/8.5.0
2008.043,us,ip_b4f7691416e0644e,350.154,384.485,55,65535,brightdata,http_connect,in,curl/8.5.0
2012.929,us,ip_567c3a33ab1935a5,285.436,269.778,45,64240,brightdata,http_connect,in,curl/8.5.0
2017.683,us,ip_53e451c1e3f8f604,295.032,297.927,55,43200,brightdata,http_connect,in,curl/8.5.0
2023.593,us,ip_2da678c3aeda7da8,67.815,198.972,45,29200,brightdata,http_connect,jp,curl/8.5.0
2029.386,us,ip_fd56230ef3e43453,0.164,141.905,53,64240,brightdata,http_connect,jp,curl/8.5.0
2033.049,us,ip_62815e472f6f02b0,185.635,194.914,109,64240,brightdata,http_connect,jp,curl/8.5.0
2037.415,us,ip_69ef357b7ba267c8,196.661,179.167,118,65535,brightdata,http_connect,jp,curl/8.5.0
2040.918,us,ip_ef11153580321fe9,211.142,193.175,113,64240,brightdata,http_connect,jp,curl/8.5.0
2044.574,us,ip_bad1c64295257c7c,188.181,174.531,48,65535,brightdata,http_connect,jp,curl/8.5.0
2049.454,us,ip_85d04b58bb0ac1e9,182.336,172.897,53,64240,brightdata,http_connect,jp,curl/8.5.0
2053.607,us,ip_269f40f0b0e6db0e,0.07,63.914,53,64240,brightdata,http_connect,jp,curl/8.5.0
2057.559,us,ip_d85a79961754fe0e,209.987,460.083,50,65535,brightdata,http_connect,jp,curl/8.5.0
2061.860,us,ip_b5ed6a5e0710fb66,222.145,208.641,42,65535,brightdata,http_connect,jp,curl/8.5.0
2066.187,us,ip_8dd8baf5bf1333b2,181.542,174.984,113,64240,brightdata,http_connect,jp,curl/8.5.0
2071.202,us,ip_69ef357b7ba267c8,188.229,181.396,118,65535,brightdata,http_connect,jp,curl/8.5.0
2076.103,us,ip_530fa2dbee3eef6a,193.847,182.221,52,65535,brightdata,http_connect,jp,curl/8.5.0
2079.955,us,ip_b365bbefcad1abe8,88.128,209.995,45,29200,brightdata,http_connect,jp,curl/8.5.0
2084.202,us,ip_fb756d4dd6bc2d45,176.239,169.724,50,64240,brightdata,http_connect,jp,curl/8.5.0
2087.605,us,ip_2e80b0d3bda4b845,173.62,182.085,114,65044,brightdata,http_connect,jp,curl/8.5.0
2091.906,us,ip_7055113c8624a88d,174.417,171.056,47,29200,brightdata,http_connect,jp,curl/8.5.0
2096.020,us,ip_fe300f4297aaaa88,182.054,182.294,48,65535,brightdata,http_connect,jp,curl/8.5.0
2099.708,us,ip_b68a13367c1f9225,181.539,179.563,113,64240,brightdata,http_connect,jp,curl/8.5.0
2105.088,us,ip_350de5d36e510bc9,222.548,194.248,112,64240,brightdata,http_connect,jp,curl/8.5.0
2109.892,us,ip_632bf152541d14ce,249.028,259.931,44,65535,brightdata,http_connect,jp,curl/8.5.0
2114.574,us,ip_2f80ebf8ad823f38,170.668,178.447,114,65535,brightdata,http_connect,jp,curl/8.5.0
2118.476,us,ip_50ad01ee83dd04d7,181.655,172.929,52,65535,brightdata,http_connect,jp,curl/8.5.0
2122.489,us,ip_7055113c8624a88d,174.491,165.597,47,29200,brightdata,http_connect,jp,curl/8.5.0
2127.454,us,ip_3916b4697e7c7639,208.123,177.498,48,64240,brightdata,http_connect,jp,curl/8.5.0
2132.334,us,ip_a9e6629d2883f7b7,224.972,210.68,112,64240,brightdata,http_connect,jp,curl/8.5.0
2136.712,us,ip_d3f779416721c75b,231.563,182.097,113,64240,brightdata,http_connect,jp,curl/8.5.0
2140.116,us,ip_d92d0820f9628ddc,204.673,187.596,113,64240,brightdata,http_connect,jp,curl/8.5.0
2144.444,us,ip_62815e472f6f02b0,179.057,177.933,109,64240,brightdata,http_connect,jp,curl/8.5.0
2149.574,us,ip_146f93823247c1d7,209.434,204.826,118,64240,brightdata,http_connect,jp,curl/8.5.0
2154.512,us,ip_7badc8c3a184cf71,870.762,531.164,115,64240,brightdata,http_connect,jp,curl/8.5.0
2158.040,us,ip_8bc5912e81f7ef75,195.284,188.473,113,65535,brightdata,http_connect,jp,curl/8.5.0
2162.511,us,ip_8e794315a926b4db,174.023,174.234,115,64240,brightdata,http_connect,jp,curl/8.5.0
